,repo,last_commit_date,added_database_date,added_zenodo_date,published_date,doi,added_database_week
2306,https://github.com/HERA-Team/hera_opm,2023-09-21,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020arXiv201011969L,2022-07-11
2307,https://github.com/HERA-Team/aipy,2023-01-10,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2016ApJ...823...88K,2022-07-11
2308,https://github.com/danhey/maelstrom,2020-06-29,2020-07-11,2020-07-09,2020-07-09,https://doi.org/10.5281/zenodo.3937862,2020-07-06
2309,https://github.com/danhey/echelle,2023-07-30,2022-07-30,,2022-07-30,https://ui.adsabs.harvard.edu/abs/2022MNRAS.513..374P,2022-07-25
2310,https://github.com/codemeleon/seqPanther,2023-08-14,2023-07-22,2023-07-08,2023-07-08,https://doi.org/10.5281/zenodo.8126922,2023-07-17
2311,https://github.com/ClaudioZandonella/PRDA,2021-02-22,2021-02-27,,2021-02-27,https://doi.org/10.5281/zenodo.4533739,2021-02-22
2312,https://github.com/ismaelpessa/PyMUSE,2023-02-28,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/#abs/2018MNRAS.477.2991P/abstract,2022-07-11
2313,https://github.com/light-curve/light-curve,2023-10-05,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.5147M,2022-07-11
2314,https://github.com/einsteinpy/einsteinpy,2023-10-12,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020IJMPA..3550177K,2022-07-11
2315,https://github.com/indralab/pybiopax,2023-09-27,2022-03-12,2022-03-06,2022-03-06,https://doi.org/10.5281/zenodo.6331584,2022-03-07
2316,https://github.com/asgr/ProSpect,2023-05-22,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020MNRAS.495..905R,2022-07-11
2317,https://github.com/asgr/ProFound,2023-10-17,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2018MNRAS.476.3137R,2022-07-11
2318,https://github.com/asgr/NFWdist,2018-05-28,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/#abs/2018MNRAS.481.3573L,2022-07-11
2319,https://github.com/asgr/ProFuse,2023-02-10,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.1018R,2022-07-11
2320,https://github.com/asgr/hyper.fit,2020-10-06,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2015PASA...32...33R,2022-07-11
2321,https://github.com/asgr/celestial,2023-08-18,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2014MNRAS.444.3986R,2022-07-11
2322,https://github.com/Via-Appia/via-appia-online-viewer,2022-11-08,2022-03-12,2021-12-31,2021-12-31,10.5281/zenodo.6336955,2022-03-07
2323,https://github.com/RealTimeGenomics/rtg-tools,2021-05-19,2022-07-18,,2022-07-18,,2022-07-18
2324,https://github.com/bruce-chappell/SunnyNet,2021-12-22,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022A%26A...658A.182C,2022-07-11
2325,https://github.com/AemulusProject/bias_emulator,2019-07-02,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019arXiv190713167M,2022-07-11
2326,https://github.com/HIPS/autograd,2023-08-02,2020-10-18,,2020-10-18,,2020-10-12
2327,https://github.com/gear-genomics/tracy,2023-10-17,2022-07-18,,2022-07-18,,2022-07-18
2328,https://github.com/micbia/SubgridClumping,2022-09-30,2023-07-02,,2023-07-02,https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.2443B,2023-06-26
2329,https://github.com/tikk3r/lofar-h5plot,2023-10-19,2023-09-16,,2023-09-16,[],2023-09-11
2330,https://github.com/tikk3r/legacystamps,2022-05-12,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022A%26A...660A...2O,2022-07-11
2331,https://github.com/aqlaboratory/openfold,2023-10-19,2022-07-18,,2022-07-18,,2022-07-18
2332,https://github.com/legolason/PyQSOFit,2023-09-16,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/#abs/2019MNRAS.482.3288G,2022-07-11
2333,https://github.com/llt1836/TE-HI-GCN,2021-11-26,2022-03-12,,2022-03-12,10.1007/S12021-021-09548-1,2022-03-07
2334,https://github.com/klee/klee,2023-09-11,2022-05-11,,2022-05-11,,2022-05-09
2335,https://github.com/hrwakeford/ExoTiC-ISM,2022-02-02,2020-07-11,2020-06-30,2020-06-30,https://doi.org/10.5281/zenodo.3923986,2020-07-06
2336,https://github.com/jalombar/starsmasher,2023-02-05,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2018ApJS..234...34P,2022-07-11
2337,https://github.com/SWAT-Sheffield/SAC,2019-02-28,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2008A%26A...486..655S,2022-07-11
2338,https://github.com/rhyspoulton/WhereWolf,2019-03-04,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2018PASA...35...42P,2022-07-11
2339,https://github.com/rhyspoulton/OrbWeaver,2019-11-04,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019arXiv191110281P,2022-07-11
2340,https://github.com/annayqho/TheCannon,2018-02-09,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2016ApJ...823..114N,2022-07-11
2341,https://github.com/seung-lab/FlyWirePaper,2021-08-19,2022-06-04,,2022-06-04,10.1038/s41592-021-01330-0,2022-05-30
2342,https://github.com/tlancian/bio_cs,2023-01-24,2022-10-08,,2022-10-08,,2022-10-03
2343,https://github.com/kungfugo/BellDiagonalQudits.jl,2023-08-04,2023-02-04,2023-01-27,2023-01-27,https://doi.org/10.5281/zenodo.7575767,2023-01-30
2344,https://github.com/jo276/EvapMass,2023-03-15,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.5287O,2022-07-11
2345,https://github.com/wdecoster/nanoget,2023-09-19,2022-07-20,,2022-07-20,,2022-07-18
2346,https://github.com/wdecoster/NanoPlot,2023-09-05,2022-07-18,,2022-07-18,,2022-07-18
2347,https://github.com/wdecoster/nanofilt,2023-01-16,2022-07-18,,2022-07-18,,2022-07-18
2348,https://github.com/wdecoster/nano-snakemake,2020-02-23,2022-07-20,,2022-07-20,https://genome.cshlp.org/content/early/2019/06/11/gr.244939.118.full.pdf+html,2022-07-18
2349,https://github.com/wdecoster/nanopack,2023-06-02,2020-08-15,,2020-08-15,10.1093/bioinformatics/bty149,2020-08-10
2350,https://github.com/wdecoster/chopper,2023-08-23,2023-01-14,,2023-01-14,,2023-01-09
2351,https://github.com/wdecoster/nanocomp,2023-07-01,2022-07-20,,2022-07-20,https://doi.org/10.1093/bioinformatics/bty149,2022-07-18
2352,https://github.com/wdecoster/nanomath,2023-03-21,2022-07-20,,2022-07-20,,2022-07-18
2353,https://github.com/wdecoster/nanoQC,2020-06-17,2022-07-18,,2022-07-18,,2022-07-18
2354,https://github.com/wdecoster/nanostat,2022-11-04,2022-07-18,,2022-07-18,,2022-07-18
2355,https://github.com/wdecoster/nanolyse,2023-01-16,2022-07-20,,2022-07-20,https://academic.oup.com/bioinformatics/article/34/15/2666/4934939,2022-07-18
2356,https://github.com/cbottrell/realsim_ifs,2022-08-03,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022MNRAS.514.2821B,2022-07-11
2357,https://github.com/FofanovLab/mtsv_tools,2022-10-04,2023-02-04,,2023-02-04,10.7717/PEERJ.14292,2023-01-30
2358,https://github.com/saezlab/PHONEMeS,2022-10-27,2021-05-29,,2021-05-29,10.1021/ACS.JPROTEOME.0C00958,2021-05-24
2359,https://github.com/conda-forge/conda-smithy,2023-10-18,2020-06-09,,2020-06-09,,2020-06-08
2360,https://github.com/BiomedSciAI/fuse-med-ml,2023-09-10,2023-01-28,2022-11-22,2022-11-22,https://doi.org/10.5281/zenodo.7346694,2023-01-23
2361,https://github.com/Computational-NeuroGenetics/deMeta-beta,2020-08-21,2021-02-27,,2021-02-27,10.1101/2020.10.25.354191,2021-02-22
2362,https://github.com/fcastagna/JoXSZ,2021-11-24,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020arXiv200600233C,2022-07-11
2363,https://github.com/fcastagna/preprofit,2022-09-28,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019arXiv191006620C,2022-07-11
2364,https://github.com/bxlab/metaWRAP,2023-07-28,2021-07-25,,2021-07-25,10.1186/s40168-018-0541-1,2021-07-19
2365,https://github.com/bxlab/bx-python,2023-07-27,2022-07-20,,2022-07-20,,2022-07-18
2366,https://github.com/BDI-pathogens/OpenABM-Covid19-model-paper,2021-06-23,2021-03-13,,2021-03-13,10.1101/2020.09.16.20195925,2021-03-08
2367,https://github.com/ArgonneCPAC/diffstar,2023-10-08,2023-02-18,,2023-02-18,https://ui.adsabs.harvard.edu/abs/2023MNRAS.518..562A,2023-02-13
2368,https://github.com/ArgonneCPAC/diffmah,2023-10-03,2023-03-11,,2023-03-11,https://ui.adsabs.harvard.edu/abs/2021OJAp....4E...7H,2023-03-06
2369,https://github.com/ArgonneCPAC/dsps,2023-10-14,2023-03-11,,2023-03-11,https://ui.adsabs.harvard.edu/abs/2023MNRAS.518..562A,2023-03-06
2370,https://github.com/r-cas/caracas,2023-10-17,2021-07-25,2021-07-05,2021-07-05,https://doi.org/10.5281/zenodo.5070324,2021-07-19
2371,https://github.com/rice-solar-physics/EBTEL,2021-09-21,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2012arXiv1202.4819H,2022-07-11
2372,https://github.com/multiwavelength/gleam,2023-07-04,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021arXiv210210116S,2022-07-11
2373,https://github.com/multiwavelength/redshifts,2020-08-12,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021arXiv210210116S,2022-07-11
2374,https://github.com/kadyb/rgugik,2023-09-16,2021-03-20,2021-03-15,2021-03-15,https://doi.org/10.5281/zenodo.4606706,2021-03-15
2375,https://github.com/akdeniz-uzay/A-Track,2019-09-06,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2016CoPhC.207..524A,2022-07-11
2376,https://github.com/parmoo/parmoo,2023-09-25,2023-02-04,2023-02-02,2023-02-02,https://doi.org/10.5281/zenodo.7600559,2023-01-30
2377,https://github.com/zooniverse/starpy,2017-11-13,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2015MNRAS.450..435S,2022-07-11
2378,https://github.com/birnstiel/two-pop-py,2020-03-23,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2015ApJ...813L..14B,2022-07-11
2379,https://github.com/danielacarrasco/GLACiAR,2019-02-09,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2018arXiv180508985C,2022-07-11
2380,https://github.com/Electrostatics/apbs,2022-12-11,2022-03-11,,2022-03-11,http://dx.doi.org/10.1002/pro.3280,2022-03-07
2381,https://github.com/statgen/popscle,2021-05-04,2022-08-06,,2022-08-06,,2022-08-01
2382,https://github.com/statgen/Minimac4,2023-07-12,2021-07-25,,2021-07-25,,2021-07-19
2383,https://github.com/statgen/demuxlet,2021-02-11,2022-07-30,,2022-07-30,,2022-07-25
2384,https://github.com/firedrakeproject/gusto,2023-10-20,2022-05-11,,2022-05-11,,2022-05-09
2385,https://github.com/firedrakeproject/firedrake,2023-10-19,2022-05-11,,2022-05-11,,2022-05-09
2386,https://github.com/taxprofiler/taxpasta,2023-10-04,2023-07-15,2023-07-02,2023-07-02,https://doi.org/10.5281/zenodo.8105840,2023-07-10
2387,https://github.com/hanyue36/nanoplexer,2020-02-25,2022-07-18,,2022-07-18,,2022-07-18
2388,https://github.com/ipython/ipython,2023-10-20,2020-06-09,,2020-06-09,,2020-06-08
2389,https://github.com/ggonnella/gfapy,2022-04-08,2022-07-20,,2022-07-20,https://academic.oup.com/bioinformatics/article-abstract/doi/10.1093/bioinformatics/btx398/3883940/GfaPy-a-flexible-and-extensible-software-library,2022-07-18
2390,https://github.com/ggonnella/rgfa,2016-11-17,2022-07-20,,2022-07-20,,2022-07-18
2391,https://github.com/ggonnella/fastsubtrees,2023-02-27,2022-11-19,2022-11-10,2022-11-10,https://doi.org/10.5281/zenodo.7312100,2022-11-14
2392,https://github.com/sina-cb/Tn-seqExplorer,2015-12-07,2022-07-20,,2022-07-20,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0126070,2022-07-18
2393,https://github.com/tcherninceline/PPInteractions,2015-07-01,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2013A%26A...555A..70T,2022-07-11
2394,https://github.com/hposborn/MonoTools,2023-06-23,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022arXiv220303194O,2022-07-11
2395,https://github.com/amusecode/amuse,2023-10-05,2020-07-04,,2020-07-04,10.5281/zenodo.1435860,2020-06-29
2396,https://github.com/amusecode/TRES,2023-10-03,2023-09-02,,2023-09-02,https://ui.adsabs.harvard.edu/abs/2023arXiv230704793D,2023-08-28
2397,https://github.com/ajshajib/LensingETC,2022-03-30,2022-11-05,,2022-11-05,https://ui.adsabs.harvard.edu/abs/2022ApJ...938..141S,2022-10-31
2398,https://github.com/ajshajib/dolphin,2022-02-22,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020arXiv200811724S,2022-07-11
2399,https://github.com/BaroudLab/Griottes,2023-04-14,2022-10-15,,2022-10-15,10.1186/S12915-022-01376-2,2022-10-10
2400,https://github.com/halomod/hmf,2023-10-10,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2013A%26C.....3...23M,2022-07-11
2401,https://github.com/halomod/halomod,2021-09-14,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020ascl.soft09016M/abstract,2022-07-11
2402,https://github.com/su2code/SU2,2023-08-28,2022-05-11,,2022-05-11,,2022-05-09
2403,https://github.com/martibosch/detectree,2022-10-24,2020-07-04,2020-06-25,2020-06-25,https://doi.org/10.5281/zenodo.3908338,2020-06-29
2404,https://github.com/vojtech-sidorin/quickclump,2021-01-30,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020ApJ...888...56I,2022-07-11
2405,https://github.com/MrShoenel/metrics-as-scores,2023-10-18,2023-08-26,2023-08-01,2023-08-01,https://doi.org/10.5281/zenodo.8202326,2023-08-21
2406,https://github.com/rychallener/theresa,2022-02-03,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021arXiv211008159C,2022-07-11
2407,https://github.com/raredd/kmdata,2022-11-30,2021-11-13,,2021-11-13,10.1093/DATABASE/BAAB037,2021-11-08
2408,https://github.com/rrwick/Filtlong,2023-05-24,2022-07-18,,2022-07-18,,2022-07-18
2409,https://github.com/rrwick/Unicycler,2022-11-30,2022-07-20,,2022-07-20,http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005595,2022-07-18
2410,https://github.com/rrwick/Deepbinner,2021-01-18,2022-07-20,,2022-07-20,https://www.biorxiv.org/content/early/2018/07/10/366526,2022-07-18
2411,https://github.com/rrwick/Bandage,2022-06-06,2022-07-20,,2022-07-20,https://academic.oup.com/bioinformatics/article/31/20/3350/196114/Bandage-interactive-visualization-of-de-novo,2022-07-18
2412,https://github.com/rrwick/Porechop,2018-10-18,2022-07-20,,2022-07-20,,2022-07-18
2413,https://github.com/guynir42/radon,2019-03-24,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2018AJ....156..229N,2022-07-11
2414,https://github.com/husonlab/megan-ce,2023-09-13,2022-07-20,,2022-07-20,http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1004957,2022-07-18
2415,https://github.com/husonlab/dendroscope3,2023-09-06,2022-07-20,,2022-07-20,https://academic.oup.com/sysbio/article/61/6/1061/1666897,2022-07-18
2416,https://github.com/husonlab/malt,2023-09-13,2022-07-20,,2022-07-20,http://biorxiv.org/content/early/2016/04/27/050559,2022-07-18
2417,https://github.com/husonlab/jloda,2023-09-21,2022-07-20,,2022-07-20,http://biorxiv.org/content/early/2016/04/27/050559,2022-07-18
2418,https://github.com/sheryl-ai/MetaPred,2020-03-29,2021-10-09,,2021-10-09,10.1145/3292500.3330779,2021-10-04
2419,https://github.com/ArenA-Crowds/Crowds,2018-12-20,2020-07-04,,2020-07-04,10.5281/zenodo.592479,2020-06-29
2420,https://github.com/ECSHackWeek/impedance.py,2023-07-09,2020-08-08,2020-07-21,2020-07-21,https://doi.org/10.5281/zenodo.3955199,2020-08-03
2421,https://github.com/jianghuaijie/scLRTC,2021-03-25,2022-01-29,,2022-01-29,10.1186/s12864-021-08101-3,2022-01-24
2422,https://github.com/danxhuber/galclassify,2020-08-21,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2016ApJS..224....2H,2022-07-11
2423,https://github.com/danxhuber/evolstate,2021-07-08,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019arXiv190101643H,2022-07-11
2424,https://github.com/Cristianetaniguti/Reads2Map,2023-07-13,2023-05-27,,2023-05-27,,2023-05-22
2425,https://github.com/mpound/pdrtpy,2023-09-28,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2008ASPC..394..654P,2022-07-11
2426,https://github.com/mpound/comb,2020-07-21,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/1990ApJ...351..165P,2022-07-11
2427,https://github.com/ropensci/pendulum,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2428,https://github.com/ropensci/ezknitr,2023-08-19,2022-01-28,,2022-01-28,,2022-01-24
2429,https://github.com/ropensci/skimr,2022-12-22,2022-01-28,,2022-01-28,,2022-01-24
2430,https://github.com/ropensci/addressable,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2431,https://github.com/ropensci/jagstargets,2023-09-25,2021-04-24,2021-11-30,2021-11-30,https://doi.org/10.5281/zenodo.5745858,2021-04-19
2432,https://github.com/ropensci/rgbif,2023-09-11,2022-01-28,,2022-01-28,,2022-01-24
2433,https://github.com/ropensci/rerddap,2023-08-24,2022-01-28,,2022-01-28,,2022-01-24
2434,https://github.com/ropensci/rotl,2023-06-16,2022-01-28,,2022-01-28,,2022-01-24
2435,https://github.com/ropensci/DoOR.data,2022-01-27,2022-01-28,,2022-01-28,,2022-01-24
2436,https://github.com/ropensci/taxa,2022-04-11,2022-01-28,,2022-01-28,,2022-01-24
2437,https://github.com/ropensci/cld3,2023-09-25,2022-01-28,,2022-01-28,,2022-01-24
2438,https://github.com/ropensci/rinat,2022-06-13,2022-01-28,,2022-01-28,,2022-01-24
2439,https://github.com/ropensci/refsplitr,2022-02-07,2022-01-28,,2022-01-28,,2022-01-24
2440,https://github.com/ropensci/spiro,2023-08-14,2023-01-28,2022-11-15,2022-11-15,https://doi.org/10.5281/zenodo.7324960,2023-01-23
2441,https://github.com/ropensci/rcrossref,2023-03-17,2022-01-28,,2022-01-28,,2022-01-24
2442,https://github.com/ropensci/jenkins,2021-05-17,2022-01-28,,2022-01-28,,2022-01-24
2443,https://github.com/ropensci/rcitoid,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2444,https://github.com/ropensci/phonfieldwork,2023-02-21,2022-01-28,,2022-01-28,,2022-01-24
2445,https://github.com/ropensci/skynet,2022-10-25,2022-01-28,,2022-01-28,,2022-01-24
2446,https://github.com/ropensci/chirps,2023-01-06,2020-07-04,2020-07-01,2020-07-01,https://doi.org/10.5281/zenodo.3925143,2020-06-29
2447,https://github.com/ropensci/babette,2023-09-26,2022-01-28,,2022-01-28,,2022-01-24
2448,https://github.com/ropensci/rrlite,2018-01-15,2022-01-28,,2022-01-28,,2022-01-24
2449,https://github.com/ropensci/ijtiff,2023-10-07,2022-01-28,,2022-01-28,,2022-01-24
2450,https://github.com/ropensci/rcites,2023-02-19,2022-01-28,,2022-01-28,,2022-01-24
2451,https://github.com/ropensci/wellknown,2023-03-30,2022-01-28,,2022-01-28,,2022-01-24
2452,https://github.com/ropensci/assertr,2023-08-17,2022-01-28,,2022-01-28,,2022-01-24
2453,https://github.com/ropensci/colocr,2020-01-03,2022-01-28,,2022-01-28,,2022-01-24
2454,https://github.com/ropensci/rnaturalearthdata,2023-03-06,2022-01-28,,2022-01-28,,2022-01-24
2455,https://github.com/ropensci/isdparser,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2456,https://github.com/ropensci/hunspell,2023-10-05,2022-01-28,,2022-01-28,,2022-01-24
2457,https://github.com/ropensci/helminthR,2022-12-08,2022-01-28,,2022-01-28,,2022-01-24
2458,https://github.com/ropensci/SymbiotaR2,2022-01-26,2020-12-26,2020-12-02,2020-12-02,https://doi.org/10.5281/zenodo.4302571,2020-12-21
2459,https://github.com/ropensci/katex,2022-11-28,2022-01-28,,2022-01-28,,2022-01-24
2460,https://github.com/ropensci/rfema,2023-06-03,2022-01-28,,2022-01-28,,2022-01-24
2461,https://github.com/ropensci/osmplotr,2023-06-01,2022-01-28,,2022-01-28,,2022-01-24
2462,https://github.com/ropensci/MtreeRing,2021-04-30,2022-01-28,,2022-01-28,,2022-01-24
2463,https://github.com/ropensci/av,2023-10-16,2022-01-28,,2022-01-28,,2022-01-24
2464,https://github.com/ropensci/scrubr,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2465,https://github.com/ropensci/opencv,2023-10-16,2022-01-28,,2022-01-28,,2022-01-24
2466,https://github.com/ropensci/c14bazAAR,2023-09-05,2022-01-28,,2022-01-28,,2022-01-24
2467,https://github.com/ropensci/gtfsr,2022-06-10,2022-01-28,,2022-01-28,,2022-01-24
2468,https://github.com/ropensci/opencage,2023-01-27,2022-01-28,,2022-01-28,,2022-01-24
2469,https://github.com/ropensci/essurvey,2022-01-10,2022-01-28,,2022-01-28,,2022-01-24
2470,https://github.com/ropensci/rdefra,2022-05-14,2022-01-28,,2022-01-28,,2022-01-24
2471,https://github.com/ropensci/rromeo,2022-05-30,2022-01-28,,2022-01-28,,2022-01-24
2472,https://github.com/ropensci/photosearcher,2023-06-26,2022-01-28,,2022-01-28,,2022-01-24
2473,https://github.com/ropensci/sofa,2023-04-13,2022-01-28,,2022-01-28,,2022-01-24
2474,https://github.com/ropensci/spocc,2023-03-23,2022-01-28,,2022-01-28,,2022-01-24
2475,https://github.com/ropensci/cyphr,2023-08-21,2022-01-28,,2022-01-28,,2022-01-24
2476,https://github.com/ropensci/googleLanguageR,2023-10-05,2022-01-28,,2022-01-28,,2022-01-24
2477,https://github.com/ropensci/unifir,2022-12-04,2022-05-14,,2022-05-14,https://doi.org/10.5281/zenodo.6539478,2022-05-09
2478,https://github.com/ropensci/prism,2023-10-19,2022-01-28,,2022-01-28,,2022-01-24
2479,https://github.com/ropensci/rmangal,2023-01-31,2022-01-28,,2022-01-28,,2022-01-24
2480,https://github.com/ropensci/ramlegacy,2019-12-09,2022-01-28,,2022-01-28,,2022-01-24
2481,https://github.com/ropensci/oai,2022-11-10,2022-01-28,,2022-01-28,,2022-01-24
2482,https://github.com/ropensci/gutenbergr,2023-10-02,2022-01-28,,2022-01-28,,2022-01-24
2483,https://github.com/ropensci/riem,2022-11-29,2022-01-28,,2022-01-28,,2022-01-24
2484,https://github.com/ropensci/bibtex,2023-01-26,2022-01-28,,2022-01-28,,2022-01-24
2485,https://github.com/ropensci/NLMR,2022-10-10,2022-01-28,,2022-01-28,,2022-01-24
2486,https://github.com/ropensci/onekp,2023-04-08,2022-01-28,,2022-01-28,,2022-01-24
2487,https://github.com/ropensci/readODS,2023-10-16,2022-06-25,,2022-06-25,,2022-06-20
2488,https://github.com/ropensci/bib2df,2023-05-31,2022-01-28,,2022-01-28,,2022-01-24
2489,https://github.com/ropensci/piggyback,2023-08-17,2022-01-28,,2022-01-28,,2022-01-24
2490,https://github.com/ropensci/fulltext,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2491,https://github.com/ropensci/unrtf,2023-09-26,2022-01-28,,2022-01-28,,2022-01-24
2492,https://github.com/ropensci/mctq,2023-07-27,2022-01-28,,2022-01-28,,2022-01-24
2493,https://github.com/ropensci/pangaear,2022-11-17,2022-01-28,,2022-01-28,,2022-01-24
2494,https://github.com/ropensci/charlatan,2023-09-13,2022-01-28,,2022-01-28,,2022-01-24
2495,https://github.com/ropensci/antanym,2022-09-04,2022-01-28,,2022-01-28,,2022-01-24
2496,https://github.com/ropensci/rppo,2023-06-22,2022-01-28,,2022-01-28,,2022-01-24
2497,https://github.com/ropensci/cchecks,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2498,https://github.com/ropensci/conditionz,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2499,https://github.com/ropensci/rdatacite,2023-01-02,2022-01-28,,2022-01-28,,2022-01-24
2500,https://github.com/ropensci/staypuft,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2501,https://github.com/ropensci/workloopR,2021-07-28,2022-01-28,,2022-01-28,,2022-01-24
2502,https://github.com/ropensci/rcol,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2503,https://github.com/ropensci/rdhs,2023-10-11,2022-01-28,,2022-01-28,,2022-01-24
2504,https://github.com/ropensci/DoOR.functions,2022-02-14,2022-01-28,,2022-01-28,,2022-01-24
2505,https://github.com/ropensci/phylocomr,2023-04-21,2022-01-28,,2022-01-28,,2022-01-24
2506,https://github.com/ropensci/rfigshare,2022-05-10,2022-01-28,,2022-01-28,,2022-01-24
2507,https://github.com/ropensci/MODIStsp,2023-10-13,2022-01-28,,2022-01-28,,2022-01-24
2508,https://github.com/ropensci/AntWeb,2022-09-22,2022-01-28,,2022-01-28,,2022-01-24
2509,https://github.com/ropensci/rtweet,2023-10-17,2020-07-04,,2020-07-04,10.21105/joss.01829,2020-06-29
2510,https://github.com/ropensci/rorcid,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2511,https://github.com/ropensci/rdataretriever,2022-05-13,2021-01-09,2020-12-10,2020-12-10,https://doi.org/10.5281/zenodo.4314115,2021-01-04
2512,https://github.com/ropensci/BaseSet,2023-09-05,2022-01-28,,2022-01-28,,2022-01-24
2513,https://github.com/ropensci/timefuzz,2022-09-09,2022-01-28,,2022-01-28,,2022-01-24
2514,https://github.com/ropensci/aRxiv,2021-12-06,2022-01-28,,2022-01-28,,2022-01-24
2515,https://github.com/ropensci/MODISTools,2022-12-19,2022-01-28,,2022-01-28,,2022-01-24
2516,https://github.com/ropensci/mapscanner,2022-03-23,2022-01-28,,2022-01-28,,2022-01-24
2517,https://github.com/ropensci/camsRad,2019-12-09,2022-01-28,,2022-01-28,,2022-01-24
2518,https://github.com/ropensci/ckanr,2023-03-17,2022-01-28,,2022-01-28,,2022-01-24
2519,https://github.com/ropensci/lightr,2023-07-26,2022-01-28,,2022-01-28,,2022-01-24
2520,https://github.com/ropensci/ritis,2022-09-27,2022-01-28,,2022-01-28,,2022-01-24
2521,https://github.com/ropensci/lingtypology,2023-10-06,2022-01-28,,2022-01-28,,2022-01-24
2522,https://github.com/ropensci/treestartr,2019-12-05,2022-01-28,,2022-01-28,,2022-01-24
2523,https://github.com/ropensci/rAvis,2022-05-10,2022-01-28,,2022-01-28,,2022-01-24
2524,https://github.com/ropensci/xslt,2023-02-21,2022-01-28,,2022-01-28,,2022-01-24
2525,https://github.com/ropensci/tabulizer,2023-10-06,2022-01-28,,2022-01-28,,2022-01-24
2526,https://github.com/ropensci/ssh,2023-10-16,2022-01-28,,2022-01-28,,2022-01-24
2527,https://github.com/ropensci/RNeXML,2023-01-09,2022-01-28,,2022-01-28,,2022-01-24
